cell_ontology_id,Class,Term IRI
CL:1001126,inner renal medulla vasa recta cell,http://purl.obolibrary.org/obo/CL_1001126
CL:1001127,outer renal medulla vasa recta cell,http://purl.obolibrary.org/obo/CL_1001127
CL:1001131,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131
CL:1001135,arcuate artery cell,http://purl.obolibrary.org/obo/CL_1001135
CL:1001138,interlobular artery cell,http://purl.obolibrary.org/obo/CL_1001138
CL:1001142,arcuate vein cell,http://purl.obolibrary.org/obo/CL_1001142
CL:1001145,interlobular vein cell,http://purl.obolibrary.org/obo/CL_1001145
CL:1001209,inner medulla vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001209
CL:1001210,outer medulla vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001210
CL:1001213,arcuate artery endothelial cell,http://purl.obolibrary.org/obo/CL_1001213
CL:1001214,arcuate artery smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001214
CL:1001216,interlobulary artery endothelial cell,http://purl.obolibrary.org/obo/CL_1001216
CL:1001217,interlobulary artery smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001217
CL:1001220,arcuate vein endothelial cell,http://purl.obolibrary.org/obo/CL_1001220
CL:1001221,arcuate vein smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001221
CL:1001223,interlobulary vein endothelial cell,http://purl.obolibrary.org/obo/CL_1001223
CL:1001224,interlobulary vein smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001224
CL:1001225,kidney collecting duct cell,http://purl.obolibrary.org/obo/CL_1001225
CL:1001285,vasa recta descending limb cell,http://purl.obolibrary.org/obo/CL_1001285
CL:1001286,inner medulla vasa recta descending limb cell,http://purl.obolibrary.org/obo/CL_1001286
CL:1001287,outer medulla vasa recta descending limb cell,http://purl.obolibrary.org/obo/CL_1001287
CL:1001318,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318
CL:1001319,bladder cell,http://purl.obolibrary.org/obo/CL_1001319
CL:1001320,urethra cell,http://purl.obolibrary.org/obo/CL_1001320
CL:1001428,bladder urothelial cell,http://purl.obolibrary.org/obo/CL_1001428
CL:1001430,urethra urothelial cell,http://purl.obolibrary.org/obo/CL_1001430
CL:1001431,kidney collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1001431
CL:1001432,kidney collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1001432
CL:1001433,epithelial cell of exocrine pancreas,http://purl.obolibrary.org/obo/CL_1001433
CL:1001434,olfactory bulb interneuron,http://purl.obolibrary.org/obo/CL_1001434
CL:1001435,periglomerular cell,http://purl.obolibrary.org/obo/CL_1001435
CL:1001436,hair-tylotrich neuron,http://purl.obolibrary.org/obo/CL_1001436
CL:1001437,hair-down neuron,http://purl.obolibrary.org/obo/CL_1001437
CL:1001451,sensory neuron of dorsal root ganglion,http://purl.obolibrary.org/obo/CL_1001451
CL:1001474,medium spiny neuron,http://purl.obolibrary.org/obo/CL_1001474
CL:1001502,mitral cell,http://purl.obolibrary.org/obo/CL_1001502
CL:1001503,olfactory bulb tufted cell,http://purl.obolibrary.org/obo/CL_1001503
CL:1001505,parvocellular neurosecretory cell,http://purl.obolibrary.org/obo/CL_1001505
CL:1001509,glycinergic neuron,http://purl.obolibrary.org/obo/CL_1001509
CL:1001516,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516
CL:1001517,stomach enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001517
CL:1001561,vomeronasal sensory neuron,http://purl.obolibrary.org/obo/CL_1001561
CL:1001566,bronchioalveolar stem cells,http://purl.obolibrary.org/obo/CL_1001566
CL:1001567,lung endothelial cell,http://purl.obolibrary.org/obo/CL_1001567
CL:1001568,pulmonary artery endothelial cell,http://purl.obolibrary.org/obo/CL_1001568
CL:1001569,hippocampal interneuron,http://purl.obolibrary.org/obo/CL_1001569
CL:1001571,hippocampal pyramidal neuron,http://purl.obolibrary.org/obo/CL_1001571
CL:1001572,colon endothelial cell,http://purl.obolibrary.org/obo/CL_1001572
CL:1001573,nasopharyngeal epithelial cell,http://purl.obolibrary.org/obo/CL_1001573
CL:1001575,uterine cervix squamous cell,http://purl.obolibrary.org/obo/CL_1001575
CL:1001576,oral mucosa squamous cell,http://purl.obolibrary.org/obo/CL_1001576
CL:1001577,tonsil squamous cell,http://purl.obolibrary.org/obo/CL_1001577
CL:1001578,vagina squamous cell,http://purl.obolibrary.org/obo/CL_1001578
CL:1001579,cerebral cortex glial cell,http://purl.obolibrary.org/obo/CL_1001579
CL:1001580,hippocampus glial cell,http://purl.obolibrary.org/obo/CL_1001580
CL:1001581,lateral ventricle glial cell,http://purl.obolibrary.org/obo/CL_1001581
CL:1001582,lateral ventricle neuron,http://purl.obolibrary.org/obo/CL_1001582
CL:1001583,obsolete breast adipocyte,http://purl.obolibrary.org/obo/CL_1001583
CL:1001585,appendix glandular cell,http://purl.obolibrary.org/obo/CL_1001585
CL:1001586,mammary gland glandular cell,http://purl.obolibrary.org/obo/CL_1001586
CL:1001587,uterine cervix glandular cell,http://purl.obolibrary.org/obo/CL_1001587
CL:1001588,colon glandular cell,http://purl.obolibrary.org/obo/CL_1001588
CL:1001589,duodenum glandular cell,http://purl.obolibrary.org/obo/CL_1001589
CL:1001590,epididymis glandular cell,http://purl.obolibrary.org/obo/CL_1001590
CL:1001591,oviduct glandular cell,http://purl.obolibrary.org/obo/CL_1001591
CL:1001592,gall bladder glandular cell,http://purl.obolibrary.org/obo/CL_1001592
CL:1001593,parathyroid glandular cell,http://purl.obolibrary.org/obo/CL_1001593
CL:1001595,rectum glandular cell,http://purl.obolibrary.org/obo/CL_1001595
CL:1001596,salivary gland glandular cell,http://purl.obolibrary.org/obo/CL_1001596
CL:1001597,seminal vesicle glandular cell,http://purl.obolibrary.org/obo/CL_1001597
CL:1001598,small intestine glandular cell,http://purl.obolibrary.org/obo/CL_1001598
CL:1001599,pancreas exocrine glandular cell,http://purl.obolibrary.org/obo/CL_1001599
CL:1001601,adrenal gland glandular cell,http://purl.obolibrary.org/obo/CL_1001601
CL:1001602,cerebral cortex endothelial cell,http://purl.obolibrary.org/obo/CL_1001602
CL:1001603,lung macrophage,http://purl.obolibrary.org/obo/CL_1001603
CL:1001606,foreskin keratinocyte,http://purl.obolibrary.org/obo/CL_1001606
CL:1001607,articular chondrocyte,http://purl.obolibrary.org/obo/CL_1001607
CL:1001608,foreskin fibroblast,http://purl.obolibrary.org/obo/CL_1001608
CL:1001609,muscle fibroblast,http://purl.obolibrary.org/obo/CL_1001609
CL:1001610,bone marrow hematopoietic cell,http://purl.obolibrary.org/obo/CL_1001610
CL:1001611,cerebellar neuron,http://purl.obolibrary.org/obo/CL_1001611
CL:2000000,epidermal melanocyte,http://purl.obolibrary.org/obo/CL_2000000
CL:2000001,peripheral blood mononuclear cell,http://purl.obolibrary.org/obo/CL_2000001
CL:2000002,decidua cell,http://purl.obolibrary.org/obo/CL_2000002
CL:2000004,pituitary gland cell,http://purl.obolibrary.org/obo/CL_2000004
CL:2000005,brain macroglial cell,http://purl.obolibrary.org/obo/CL_2000005
CL:2000006,tonsil germinal center B cell,http://purl.obolibrary.org/obo/CL_2000006
CL:2000007,articular chondrocyte of knee joint,http://purl.obolibrary.org/obo/CL_2000007
CL:2000008,microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000008
CL:2000009,obsolete microvascular endothelium blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_2000009
CL:2000010,dermis blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_2000010
CL:2000011,dermis lymphatic vessel endothelial cell,http://purl.obolibrary.org/obo/CL_2000011
CL:2000012,fibroblast of pedal digit skin,http://purl.obolibrary.org/obo/CL_2000012
CL:2000013,fibroblast of skin of abdomen,http://purl.obolibrary.org/obo/CL_2000013
CL:2000014,fibroblast of upper leg skin,http://purl.obolibrary.org/obo/CL_2000014
CL:2000015,fibroblast of arm,http://purl.obolibrary.org/obo/CL_2000015
CL:2000016,lung microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000016
CL:2000017,fibroblast of peridontal ligament,http://purl.obolibrary.org/obo/CL_2000017
CL:2000018,endothelial cell of coronary artery,http://purl.obolibrary.org/obo/CL_2000018
CL:2000019,compound eye photoreceptor cell,http://purl.obolibrary.org/obo/CL_2000019
CL:2000020,inner cell mass native cell,http://purl.obolibrary.org/obo/CL_2000020
CL:2000021,sebaceous gland native cell,http://purl.obolibrary.org/obo/CL_2000021
CL:2000022,cardiac septum native cell,http://purl.obolibrary.org/obo/CL_2000022
CL:2000023,spinal cord ventral column interneuron,http://purl.obolibrary.org/obo/CL_2000023
CL:2000024,spinal cord medial motor column neuron,http://purl.obolibrary.org/obo/CL_2000024
CL:2000025,spinal cord oligodendrocyte,http://purl.obolibrary.org/obo/CL_2000025
CL:2000026,obsolete cerebellum Golgi cell,http://purl.obolibrary.org/obo/CL_2000026
CL:2000027,cerebellum basket cell,http://purl.obolibrary.org/obo/CL_2000027
CL:2000028,cerebellum glutamatergic neuron,http://purl.obolibrary.org/obo/CL_2000028
CL:2000029,central nervous system neuron,http://purl.obolibrary.org/obo/CL_2000029
CL:2000030,hypothalamus native cell,http://purl.obolibrary.org/obo/CL_2000030
CL:2000031,lateral line ganglion neuron,http://purl.obolibrary.org/obo/CL_2000031
CL:2000032,peripheral nervous system neuron,http://purl.obolibrary.org/obo/CL_2000032
CL:2000033,limb basal cell of epidermis,http://purl.obolibrary.org/obo/CL_2000033
CL:2000034,anterior lateral line neuromast hair cell,http://purl.obolibrary.org/obo/CL_2000034
CL:2000035,anterior lateral line neuromast mantle cell,http://purl.obolibrary.org/obo/CL_2000035
CL:2000036,anterior lateral line neuromast support cell,http://purl.obolibrary.org/obo/CL_2000036
CL:2000037,posterior lateral line neuromast hair cell,http://purl.obolibrary.org/obo/CL_2000037
CL:2000038,posterior lateral line neuromast mantle cell,http://purl.obolibrary.org/obo/CL_2000038
CL:2000039,posterior lateral line neuromast support cell,http://purl.obolibrary.org/obo/CL_2000039
CL:2000040,bladder microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000040
CL:2000041,dermis microvascular lymphatic vessel endothelial cell,http://purl.obolibrary.org/obo/CL_2000041
CL:2000042,embryonic fibroblast,http://purl.obolibrary.org/obo/CL_2000042
CL:2000043,brain pericyte,http://purl.obolibrary.org/obo/CL_2000043
CL:2000044,brain microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000044
CL:2000045,foreskin melanocyte,http://purl.obolibrary.org/obo/CL_2000045
CL:2000046,ventricular cardiac muscle cell,http://purl.obolibrary.org/obo/CL_2000046
CL:2000047,brainstem motor neuron,http://purl.obolibrary.org/obo/CL_2000047
CL:2000048,ventral horn of spinal cord spinal cord motor neuron,http://purl.obolibrary.org/obo/CL_2000048
CL:2000049,primary motor cortex pyramidal cell,http://purl.obolibrary.org/obo/CL_2000049
CL:2000050,obsolete retina retinal ganglion cell,http://purl.obolibrary.org/obo/CL_2000050
CL:2000051,splenic fibroblast,http://purl.obolibrary.org/obo/CL_2000051
CL:2000052,umbilical artery endothelial cell,http://purl.obolibrary.org/obo/CL_2000052
CL:2000053,splenic endothelial cell,http://purl.obolibrary.org/obo/CL_2000053
CL:2000054,hepatic pit cell,http://purl.obolibrary.org/obo/CL_2000054
CL:2000055,liver dendritic cell,http://purl.obolibrary.org/obo/CL_2000055
CL:2000056,Meynert cell,http://purl.obolibrary.org/obo/CL_2000056
CL:2000057,femural osteoblast,http://purl.obolibrary.org/obo/CL_2000057
CL:2000058,calvarial osteoblast,http://purl.obolibrary.org/obo/CL_2000058
CL:2000059,prostate gland microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000059
CL:2000060,placental villous trophoblast,http://purl.obolibrary.org/obo/CL_2000060
CL:2000061,placental amniotic mesenchymal stromal cell,http://purl.obolibrary.org/obo/CL_2000061
CL:2000062,placental villus capillary endothelial cell,http://purl.obolibrary.org/obo/CL_2000062
CL:2000063,ovarian fibroblast,http://purl.obolibrary.org/obo/CL_2000063
CL:2000064,ovarian surface epithelial cell,http://purl.obolibrary.org/obo/CL_2000064
CL:2000065,ovarian microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000065
CL:2000066,cardiac ventricle fibroblast,http://purl.obolibrary.org/obo/CL_2000066
CL:2000067,cardiac atrium fibroblast,http://purl.obolibrary.org/obo/CL_2000067
CL:2000068,pericardium fibroblast,http://purl.obolibrary.org/obo/CL_2000068
CL:2000069,gallbladder fibroblast,http://purl.obolibrary.org/obo/CL_2000069
CL:2000070,optic choroid fibroblast,http://purl.obolibrary.org/obo/CL_2000070
CL:2000071,mammary microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000071
CL:2000072,adipose microvascular endothelial cell,http://purl.obolibrary.org/obo/CL_2000072
CL:2000073,migratory cardiac neural crest cell,http://purl.obolibrary.org/obo/CL_2000073
CL:2000074,splenocyte,http://purl.obolibrary.org/obo/CL_2000074
CL:2000075,anterior visceral endoderm cell,http://purl.obolibrary.org/obo/CL_2000075
CL:2000076,hindlimb stylopod vein endothelial cell,http://purl.obolibrary.org/obo/CL_2000076
CL:2000077,skeletal muscle tissue of pectoralis major striated muscle cell,http://purl.obolibrary.org/obo/CL_2000077
CL:2000078,placental pericyte,http://purl.obolibrary.org/obo/CL_2000078
CL:2000079,mesenchymal stem cell of femoral bone marrow,http://purl.obolibrary.org/obo/CL_2000079
CL:2000080,mesenchymal stem cell of abdominal adipose,http://purl.obolibrary.org/obo/CL_2000080
CL:2000081,melanocyte of skin of face,http://purl.obolibrary.org/obo/CL_2000081
CL:2000082,melanocyte of foreskin,http://purl.obolibrary.org/obo/CL_2000082
CL:2000083,hair follicle dermal papilla cell of scalp,http://purl.obolibrary.org/obo/CL_2000083
CL:2000084,conjunctiva goblet cell,http://purl.obolibrary.org/obo/CL_2000084
CL:2000085,mononuclear cell of umbilical cord,http://purl.obolibrary.org/obo/CL_2000085
CL:2000086,neocortex basket cell,http://purl.obolibrary.org/obo/CL_2000086
CL:2000087,dentate gyrus of hippocampal formation basket cell,http://purl.obolibrary.org/obo/CL_2000087
CL:2000088,Ammon's horn basket cell,http://purl.obolibrary.org/obo/CL_2000088
CL:2000089,dentate gyrus of hippocampal formation granule cell,http://purl.obolibrary.org/obo/CL_2000089
CL:2000090,dentate gyrus of hippocampal formation stellate cell,http://purl.obolibrary.org/obo/CL_2000090
CL:2000091,endometrial microvascular endothelial cells,http://purl.obolibrary.org/obo/CL_2000091
CL:2000092,hair follicular keratinocyte,http://purl.obolibrary.org/obo/CL_2000092
CL:2000093,bronchus fibroblast of lung,http://purl.obolibrary.org/obo/CL_2000093
CL:2000094,nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_2000094
CL:2000095,cord blood hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_2000095
CL:2000096,reticular layer of dermis fibroblast,http://purl.obolibrary.org/obo/CL_2000096
CL:2000097,midbrain dopaminergic neuron,http://purl.obolibrary.org/obo/CL_2000097
CP:0000000,neutrophillic cytoplasm,http://purl.obolibrary.org/obo/CP_0000000
CP:0000025,lobed nucleus,http://purl.obolibrary.org/obo/CP_0000025
CP:0000027,acidophilic cytoplasm,http://purl.obolibrary.org/obo/CP_0000027
CP:0000028,basophilic cytoplasm,http://purl.obolibrary.org/obo/CP_0000028
CP:0000035,polychromatophilic cytoplasm,http://purl.obolibrary.org/obo/CP_0000035
CP:0000037,increased nucleus size,http://purl.obolibrary.org/obo/CP_0000037
CP:0000039,banded nucleus,http://purl.obolibrary.org/obo/CP_0000039
CP:0000040,reniform nucleus,http://purl.obolibrary.org/obo/CP_0000040
CP:0000043,cartwheel heterochromatin,http://purl.obolibrary.org/obo/CP_0000043
D96882F1-8709-49AB-BCA9-772A67EA6C33,alobate nucleus,http://purl.obolibrary.org/obo/D96882F1-8709-49AB-BCA9-772A67EA6C33
GO:0014055,,http://purl.obolibrary.org/obo/GO_0014055
GO:0014704,,http://purl.obolibrary.org/obo/GO_0014704
GO:0030017,,http://purl.obolibrary.org/obo/GO_0030017
GO:0032634,interleukin-5 production,http://purl.obolibrary.org/obo/GO_0032634
GO:0060047,,http://purl.obolibrary.org/obo/GO_0060047
GO:0060096,,http://purl.obolibrary.org/obo/GO_0060096
GO:0061527,,http://purl.obolibrary.org/obo/GO_0061527
GO:0061529,,http://purl.obolibrary.org/obo/GO_0061529
GO:0061530,,http://purl.obolibrary.org/obo/GO_0061530
GO:0061533,,http://purl.obolibrary.org/obo/GO_0061533
GO:0061534,,http://purl.obolibrary.org/obo/GO_0061534
GO:0061535,,http://purl.obolibrary.org/obo/GO_0061535
GO:0061537,,http://purl.obolibrary.org/obo/GO_0061537
GO:0061538,,http://purl.obolibrary.org/obo/GO_0061538
GO:0061540,,http://purl.obolibrary.org/obo/GO_0061540
GO:0061544,,http://purl.obolibrary.org/obo/GO_0061544
GO:0071912,,http://purl.obolibrary.org/obo/GO_0071912
PATO:0000141,structure,http://purl.obolibrary.org/obo/PATO_0000141
PATO:0000460,abnormal,http://purl.obolibrary.org/obo/PATO_0000460
PATO:0001367,,http://purl.obolibrary.org/obo/PATO_0001367
